[2025-06-13 15:51:37.643] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0404979661 y: 0.914947331 z: -0.0991533548 w: 0.389101416 } position { x: 0.270943135 y: 1.96725368 z: -0.242169529 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.655] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0399309248 y: 0.914668143 z: -0.0970140323 w: 0.390353739 } position { x: 0.270788342 y: 1.96693659 z: -0.242204264 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.665] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.039382007 y: 0.914419591 z: -0.0949397087 w: 0.391500145 } position { x: 0.270569533 y: 1.96658957 z: -0.242227718 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.676] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0389333665 y: 0.914213955 z: -0.093404 w: 0.392393619 } position { x: 0.270420372 y: 1.96646249 z: -0.242236495 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.687] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0385509953 y: 0.9140203 z: -0.0926444456 w: 0.393061966 } position { x: 0.27024129 y: 1.96639943 z: -0.242209211 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.697] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0385509953 y: 0.9140203 z: -0.0926444456 w: 0.393061966 } position { x: 0.27024129 y: 1.96639943 z: -0.242209211 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.709] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0382183939 y: 0.913810849 z: -0.092502296 w: 0.393614471 } position { x: 0.26999262 y: 1.96636701 z: -0.24214004 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.720] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.037943 y: 0.913641036 z: -0.0924617052 w: 0.394044697 } position { x: 0.269783407 y: 1.96612322 z: -0.242130637 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.731] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0374702699 y: 0.913500667 z: -0.0918919 w: 0.394548327 } position { x: 0.269506752 y: 1.96558166 z: -0.242096171 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.742] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0368168615 y: 0.913379788 z: -0.0907646269 w: 0.395150244 } position { x: 0.26927 y: 1.96503401 z: -0.242105573 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.754] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0368168615 y: 0.913379788 z: -0.0907646269 w: 0.395150244 } position { x: 0.26927 y: 1.96503401 z: -0.242105573 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.764] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0359469652 y: 0.913296044 z: -0.0891315863 w: 0.395795107 } position { x: 0.269047797 y: 1.96447694 z: -0.242134318 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.776] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0350138657 y: 0.913220108 z: -0.0872108564 w: 0.396481186 } position { x: 0.268811703 y: 1.96411312 z: -0.242262 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.787] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0342023671 y: 0.913093388 z: -0.0854329765 w: 0.397230297 } position { x: 0.268600106 y: 1.9639585 z: -0.242318124 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.798] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0335539244 y: 0.912900686 z: -0.0841155723 w: 0.398008883 } position { x: 0.268393874 y: 1.96388638 z: -0.24230887 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.808] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0335539244 y: 0.912900686 z: -0.0841155723 w: 0.398008883 } position { x: 0.268393874 y: 1.96388638 z: -0.24230887 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.820] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0331345871 y: 0.912644088 z: -0.0830655918 w: 0.39885211 } position { x: 0.268013477 y: 1.96370554 z: -0.242281839 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.831] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0328208506 y: 0.912385821 z: -0.0818991959 w: 0.399709135 } position { x: 0.267665356 y: 1.96326804 z: -0.242187381 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.842] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0323395133 y: 0.912169158 z: -0.0802980065 w: 0.400566906 } position { x: 0.26730898 y: 1.96274209 z: -0.242174789 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.854] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0318982378 y: 0.911956 z: -0.0783229619 w: 0.401477635 } position { x: 0.26693663 y: 1.96218944 z: -0.24221161 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.865] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0318982378 y: 0.911956 z: -0.0783229619 w: 0.401477635 } position { x: 0.26693663 y: 1.96218944 z: -0.24221161 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.876] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0313697048 y: 0.91171068 z: -0.0764651746 w: 0.402433455 } position { x: 0.26662454 y: 1.96186244 z: -0.242213652 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.887] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0308691785 y: 0.91154182 z: -0.0752376914 w: 0.4030855 } position { x: 0.26638785 y: 1.96171236 z: -0.242118478 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.899] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0304356199 y: 0.911397636 z: -0.0745587945 w: 0.403570324 } position { x: 0.266075701 y: 1.96162772 z: -0.241995275 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.908] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0299327578 y: 0.91129607 z: -0.0741156712 w: 0.403918833 } position { x: 0.265744835 y: 1.96151185 z: -0.241905063 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.918] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0299327578 y: 0.91129607 z: -0.0741156712 w: 0.403918833 } position { x: 0.265744835 y: 1.96151185 z: -0.241905063 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.931] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0294692293 y: 0.911191285 z: -0.0733877 w: 0.404321939 } position { x: 0.265391946 y: 1.96113515 z: -0.241820961 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.942] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0288527757 y: 0.911105335 z: -0.0722010434 w: 0.404773504 } position { x: 0.265019059 y: 1.96060944 z: -0.241715297 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.954] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0281542391 y: 0.910988 z: -0.0705966651 w: 0.405369371 } position { x: 0.264631361 y: 1.96006155 z: -0.241670012 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.965] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0275760982 y: 0.910860181 z: -0.0685895532 w: 0.406040341 } position { x: 0.264292181 y: 1.95963848 z: -0.241746008 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.975] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0275760982 y: 0.910860181 z: -0.0685895532 w: 0.406040341 } position { x: 0.264292181 y: 1.95963848 z: -0.241746008 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.987] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0271167085 y: 0.91068542 z: -0.06654533 w: 0.406802744 } position { x: 0.263955057 y: 1.95951211 z: -0.241792515 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:37.998] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.026901383 y: 0.910507262 z: -0.0652865097 w: 0.407419443 } position { x: 0.263611585 y: 1.95954633 z: -0.2417932 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.008] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0267934129 y: 0.910235405 z: -0.0645795912 w: 0.408145964 } position { x: 0.263156682 y: 1.9594512 z: -0.241738 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.021] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0265965648 y: 0.909945 z: -0.0640891641 w: 0.408883 } position { x: 0.262633771 y: 1.95910072 z: -0.241701141 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.031] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0265965648 y: 0.909945 z: -0.0640891641 w: 0.408883 } position { x: 0.262633771 y: 1.95910072 z: -0.241701141 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.042] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0261830539 y: 0.90966469 z: -0.0631224439 w: 0.409683019 } position { x: 0.262099773 y: 1.95858073 z: -0.241706952 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.053] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0254240055 y: 0.909323573 z: -0.0614756122 w: 0.410737187 } position { x: 0.261567354 y: 1.95798695 z: -0.241844758 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.064] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0241282657 y: 0.908792198 z: -0.0591298863 w: 0.412332714 } position { x: 0.260911554 y: 1.95733023 z: -0.24206458 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.075] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0228352472 y: 0.90808928 z: -0.0566271655 w: 0.414301664 } position { x: 0.260240644 y: 1.95673156 z: -0.242277622 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.087] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0228352472 y: 0.90808928 z: -0.0566271655 w: 0.414301664 } position { x: 0.260240644 y: 1.95673156 z: -0.242277622 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.098] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0218314696 y: 0.907268345 z: -0.0539751574 w: 0.416502357 } position { x: 0.259659857 y: 1.95633626 z: -0.242436081 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.108] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0213087201 y: 0.906471312 z: -0.0516202115 w: 0.4185583 } position { x: 0.259120047 y: 1.95615053 z: -0.242438883 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.120] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.020923987 y: 0.905659378 z: -0.050000459 w: 0.420527369 } position { x: 0.258459419 y: 1.9558965 z: -0.24234347 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.131] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0205848049 y: 0.904994786 z: -0.0491453297 w: 0.422072887 } position { x: 0.25776127 y: 1.95539546 z: -0.242218748 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.142] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0205848049 y: 0.904994786 z: -0.0491453297 w: 0.422072887 } position { x: 0.25776127 y: 1.95539546 z: -0.242218748 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.153] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0202093665 y: 0.904399514 z: -0.0479615331 w: 0.423500597 } position { x: 0.256989092 y: 1.95456684 z: -0.242016017 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.165] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0197265688 y: 0.903918505 z: -0.0460281335 w: 0.424763 } position { x: 0.256177217 y: 1.9536159 z: -0.241721809 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.175] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0191097129 y: 0.903496146 z: -0.0433836803 w: 0.425966382 } position { x: 0.255272388 y: 1.9524399 z: -0.241368592 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.187] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0183474049 y: 0.903198898 z: -0.039444726 w: 0.427012 } position { x: 0.254277378 y: 1.95087433 z: -0.240992472 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.198] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0183474049 y: 0.903198898 z: -0.039444726 w: 0.427012 } position { x: 0.254277378 y: 1.95087433 z: -0.240992472 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.210] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0171208866 y: 0.903027356 z: -0.0347714126 w: 0.427831054 } position { x: 0.253401846 y: 1.9492209 z: -0.240653768 } }}, this= 0x2b8a0924020
[2025-06-13 15:51:38.221] [PSS] [info] [20712|23284]streaming_driver_interface_impl.cpp:87 SubmitViewFrames: submit view frames {view_texture_handles: 1073745666 view_texture_handles: 3221238466 pose { orientation { x: 0.0150645627 y: 0.903004885 z: -0.0290326234 w: 0.42838344 } position { x: 0.252674043 y: 1.94741166 z: -0.240467399 } }}, this= 0x2b8a0924020
